osm_id,name,group,segment,address,postal_code,city,country,lat,lng,phone,email,website
way/386009549,Forstinger,Fahrzeuge,KFZ-Werkstatt,"Mattersburger Straße 22, 7000 Eisenstadt",7000,Eisenstadt,AT,47.8348759,16.5233518,,,
way/393011832,Abfallentsorgung Steinbrunn,Abriss & Entsorgung,Entsorgung,"Gartengasse 27, 7035 Steinbrunn",7035,Steinbrunn,AT,47.8278007,16.4224068,,,
way/466406293,Tischlerei Partsch,Möbel & Einrichtung,Tischler & Schreiner,"Gartengasse 21, 2491 Neufeld an der Leitha",2491,Neufeld an der Leitha,AT,47.8606104,16.3765877,+43 2624 52100,,
way/522204056,Reifen Tarjan,Fahrzeuge,KFZ-Werkstatt,"Wiener Straße 98, 7013 Klingenbach",7013,Klingenbach,AT,47.7665274,16.5325188,,,
node/6737947095,Reifen Weichberger,Fahrzeuge,KFZ-Werkstatt,"Wieselburger-Straße 2, 3281 Oberndorf an der Melk",3281,Oberndorf an der Melk,AT,48.0657356,15.2161374,+43 7483 7000,,http://www.weichberger.at/cms/oberndorf-an-der-melk
way/669357325,DerSchmid,Fahrzeuge,KFZ-Werkstatt,"Gewerbezone 2, 7053 Hornstein",7053,Hornstein,AT,47.874123,16.4334294,,,
way/538207092,Sportmotorradhandelsges.m.h. Bachner Lunz,Fahrzeuge,Motorradwerkstatt,"Am Weinbergl 1, 3293 Lunz am See",3293,Lunz am See,AT,47.8476648,15.0117972,+43 7486 20020,,https://www.bachner-lunz.at/
way/140768591,Waha,Trockenbau & Verputzen,Trockenbauer,"Hauptstraße 108, 7062 Sankt Margarethen im Burgenland",7062,Sankt Margarethen im Burgenland,AT,47.8029679,16.6148525,,,
node/12221964323,FENSTAR KARNER,Fenster & Türen,Türen- & Fensterbau,,,,AT,48.088773,15.0661635,+43 74887 1536,,https://fenstar-karner.at/
way/209263686,Haustechnik Bruckner,Sanitär,Sanitär- / Klempner,"Hochrießer Straße 41, 3251",3251,Purgstall an der Erlauf,AT,48.063073,15.1391105,+43 7489 333 00,,https://www.haustechnikbruckner.at/kontakt/
node/9437071244,Diakonie in der Gemeinde,Montage & Allround,Montageservice & Allroundhandwerker,,,,AT,47.7189707,14.3253209,+43 7562 5247,,https://diakonie.schlossklaus.at/geschaeft-windischgarsten/
way/338786742,Turbo-Tuning,Fahrzeuge,KFZ-Werkstatt,"Industriegelände 1, 7082 Donnerskirchen",7082,Donnerskirchen,AT,47.8741573,16.6500355,,,
way/338798490,Pleyer Gartengestaltung,Garten & Außenbereich,Garten- & Landschaftsbau,"Bahnstraße 78, 7082 Donnerskirchen",7082,Donnerskirchen,AT,47.890781,16.6574495,,,
way/338819607,KFZ-Gogo,Fahrzeuge,KFZ-Werkstatt,"Industriegelände 1 Halle B, 7082 Donnerskirchen",7082,Donnerskirchen,AT,47.8742319,16.6504276,,,
node/264257944,UDB,Abriss & Entsorgung,Entsorgung,"Hochäcker 2, 7122 Gols",7122,Gols,AT,47.905227,16.9260168,,,
node/359135918,Autohaus Metzker Werkstatt,Fahrzeuge,KFZ-Werkstatt,"Untere Hauptstraße 130, 7122",7122,Gols,AT,47.8923697,16.9179951,,,
node/10124643629,Farbenhaus Aigner,Maler & Tapezierer,Maler & Lackierer,"Gleinkerseestraße 4, 4580 Windischgarsten",4580,Windischgarsten,AT,47.7220757,14.3249637,+43 7562 5272,,https://www.farbenhaus.at
node/681969964,Elektro Pitzl,Elektrik,Elektriker,"Zollhausstraße 10, 7163 Andau",7163,Andau,AT,47.7766334,17.0380077,,,
way/179530094,Varady & Wurzinger Og,Sanitär,Sanitär- / Klempner,"Tadtener Straße 17, 7161 Sankt Andrä am Zicksee",7161,Sankt Andrä am Zicksee,AT,47.7865011,16.9465134,+43 2176 2901,varady-wurzinger-keg@aon.at,
way/203076962,Elektro Taschner GmbH,Elektrik,Elektriker,"Badgasse 5, 7122 Gols",7122,Gols,AT,47.8945442,16.9210322,,,
way/358312174,Tischlerei Renner,Möbel & Einrichtung,Tischler & Schreiner,"Untere Hauptstraße 95, 7122 Gols",7122,Gols,AT,47.8947929,16.9142383,,,
node/12241542860,Kfz Winter,Fahrzeuge,KFZ-Werkstatt,,,,AT,47.9355721,14.1151334,+43 7582 830 090,,https://winter.plusservice.at/
way/364022943,Lagerplatz Romocea Bau KG,Bauen & Renovieren,Bauunternehmen,"Untere Hauptstraße 174, 7122 Gols",7122,Gols,AT,47.8900904,16.9245902,,,
way/376851977,ING. MARKUS ETTL,Sanitär,Sanitär- / Klempner,"Untere Hauptstraße 77, 7121 Weiden am See",7121,Weiden am See,AT,47.9228517,16.8746962,,,
way/427654704,Werkstätte Landmaschinen,Fahrzeuge,KFZ-Werkstatt,"Am Berg 8, 7122 Gols",7122,Gols,AT,47.9043829,16.9197599,+43 2173 21 49,,
node/2111876917,Elektro Zettl,Elektrik,Techniker für Haushaltsgeräte,,,,AT,48.0543956,14.1336437,+43 7583 64550,,https://www.zettlnet.at/kontakt
way/511404842,Reifen Ritz,Fahrzeuge,KFZ-Werkstatt,"Mönchhoferstraße 1, 7132 Frauenkirchen",7132,Frauenkirchen,AT,47.8402551,16.9291769,+4321723185,,
way/600130047,DM-BAU,Bauen & Renovieren,Bauunternehmen,"Josefistraße 91, 7132 Frauenkirchen",7132,Frauenkirchen,AT,47.843008,16.9216825,+43 676 3388103,,
way/600130049,Architekturbüro thell,Bauen & Renovieren,Architekt,"Josefistraße 97, 7132 Frauenkirchen",7132,Frauenkirchen,AT,47.8435269,16.9215416,+43 2172 2351,,
way/611629557,Autospenglerei und Lackiererei- Hillinger GmbH,Fahrzeuge,KFZ-Werkstatt,"Betriebsgebiet Jochen II 9, 7121 Weiden am See",7121,Weiden am See,AT,47.9194015,16.8767187,,,
way/54533371,Metallbau Jansch,Bauen & Renovieren,Metallbau,,,,AT,48.0513123,14.1263396,+43 7583 8405,,https://www.jansch.at/
way/699497771,Tischlerei Ing. Johannes Fegerl,Möbel & Einrichtung,Tischler & Schreiner,"Betriebsgebiet Nord 8, 7123 Mönchhof",7123,Mönchhof,AT,47.8891854,16.9559437,,,
node/51346427,Altstoffsammelzentrum Bad Vöslau,Abriss & Entsorgung,Entsorgung,"Energiestraße 3, 2540 Bad Vöslau",2540,Bad Vöslau,AT,47.9676107,16.2411529,,,
node/5636556521,Autohaus Lenzenweger,Fahrzeuge,KFZ-Werkstatt,"Industriegebiet 3, 4863 Seewalchen am Attersee",4863,Seewalchen am Attersee,AT,47.9537881,13.6027757,+43 7662 2215,,https://www.autohaus-lenzenweger.at/
way/224057523,AVE Tierkörperverwertung GmbH,Abriss & Entsorgung,Entsorgung,,,,AT,47.807614,13.7807413,+43 7672 29454,,https://www.ave.at
node/1244196473,GVA Baden,Abriss & Entsorgung,Entsorgung,"Alte Gasse 22, 2552 Hirtenberg",2552,Hirtenberg,AT,47.9323358,16.1791748,,,
node/1366777555,Altstoffsammelzentrum,Abriss & Entsorgung,Entsorgung,"Leobersdorfer Straße 26, 2560 Berndorf",2560,Berndorf,AT,47.9425124,16.120561,,,
node/1891202713,Leicht,Küche,Küchenbau,"Mitterweg 9, 4800 Attnang-Puchheim",4800,Attnang-Puchheim,AT,48.0114299,13.7239471,+43 7674 62608,,https://www.kuechenleicht.at/
node/1610355937,GVA Baden,Abriss & Entsorgung,Entsorgung,"Sankt Veiter Straße 12, 2552 Hirtenberg",2552,Hirtenberg,AT,47.9336338,16.1656041,,,
node/2367932994,Fahrzeugtechnik Attnang,Fahrzeuge,KFZ-Werkstatt,,,,AT,48.0204506,13.7292285,+43 7674 63063-3705,,http://www.ral.at
way/1171084826,Hasweld Schweißtechnik & Metallbau,Bauen & Renovieren,Metallbau,"Gewerbepark 22, 4851 Gampern",4851,Gampern,AT,48.002748,13.5553332,+43 7682 42950,,https://www.hasweld.com
node/2401786102,Kunstschmiede Panzenböck,Bauen & Renovieren,Metallbau,"Leobersdorfer Straße 58a, 2560 Sankt Veit an der Triesting",2560,Sankt Veit an der Triesting,AT,47.9391849,16.1416206,,,
node/311147076,KFZ Werkstatt Ott Wilhelm,Fahrzeuge,KFZ-Werkstatt,,,,AT,48.0404221,13.5386295,+43 7682 7354,,https://www.kfz-ott.at/
node/2995619685,KFZ Mücke,Fahrzeuge,KFZ-Werkstatt,"Franz Broschek-Platz 8, 2514",2514,Traiskirchen,AT,48.0260969,16.3066421,,,
node/10572534612,Danninger Gartengestaltung,Garten & Außenbereich,Garten- & Landschaftsbau,"An der Kreuzstraße 8, 4792 Münzkirchen",4792,Münzkirchen,AT,48.4797732,13.55698,+43 7716 20701,,https://www.danninger-gartengestaltung.at
node/3204911531,Mayflower,Bauen & Renovieren,Innenarchitekt / Raumausstatter,"Hauptstraße 11, 2340 Mödling",2340,Mödling,AT,48.0863437,16.2932687,,,
node/5030967092,auto2rad-Geigl OG,Fahrzeuge,KFZ-Werkstatt,,,,AT,48.1019719,13.137441,+43 7742 2529,,https://www.auto2rad-geigl.at/
node/11987974569,Schönberger,Sanitär,Sanitär- / Klempner,5231,5231,Schalchen,AT,48.1090178,13.1738101,+43 7742 2911,,https://schoenberger-haustechnik.at/kontakt
way/454215040,Roider & Salchegger GesmbH,Fahrzeuge,KFZ-Werkstatt,,,,AT,48.0601155,13.1504199,+43 7744 6524,,https://www.dasweltauto.at/BNR/5307
way/178603649,Zehentner GmbH,Möbel & Einrichtung,Tischler & Schreiner,,,,AT,48.0666667,13.0626323,+43 7748 2295,,https://www.zehentner.at/
node/3797398692,Elektro & Net,Elektrik,Elektriker,,,,AT,48.2421216,13.3503555,+43 7757 20061,,http://www.elektro-net.at/
node/3281011610,A. Rezac,Sanitär,Sanitär- / Klempner,"Badstraße 5, 2340 Mödling",2340,Mödling,AT,48.0852244,16.2862725,,,
node/1229734940,Gerhard Weilguny,Fahrzeuge,KFZ-Werkstatt,,,,AT,48.3193705,13.3289803,+43 7758 2237,,http://www.auto-weilguny.at/
way/179564941,Pointner Manfred GmbH,Sanitär,Sanitär- / Klempner,,,,AT,48.2892268,13.2956452,+43 7758 2963,,https://www.pointner-installateur.at/
node/12250669593,Scheuringer,Elektrik,Elektriker,,,,AT,48.2645988,13.5789451,+43 7764 7261,,https://www.elektro-scheuringer.at/
way/366724797,2Rad Rotschne,Fahrzeuge,Fahrradwerkstatt,"Leonfeldner Straße 2, 4240 Freistadt",4240,Freistadt,AT,48.5025344,14.5011087,+43 7942 72530,,https://www.rotschne.at/zweirad.html
way/28737705,HGW Binder,Sanitär,Sanitär- / Klempner,"Vogeltennstraße 4, 4293 Gutau",4293,Gutau,AT,48.4167564,14.6092089,+43 7946 20820,,https://www.hgw-binder.at/
node/3730419326,Fritz Petrik,Fahrzeuge,KFZ-Werkstatt,"Kampstraße 1, 2344 Maria Enzersdorf",2344,Maria Enzersdorf,AT,48.1002616,16.3012614,,,
node/3748987051,Kleiderstil,Bauen & Renovieren,Innenarchitekt / Raumausstatter,"Hauptstraße 16, 2344 Maria Enzersdorf",2344,Maria Enzersdorf,AT,48.1003578,16.2840419,,,
node/4076244800,Malerbetrieb Lazar,Maler & Tapezierer,Maler & Lackierer,"Wiener Straße 27, 2514 Traiskirchen",2514,Traiskirchen,AT,48.0174078,16.2940414,,,
node/9805824845,Carglass,Fahrzeuge,KFZ-Werkstatt,"Im Hatric 5, 8230 Hartberg",8230,Hartberg,AT,47.2817699,15.9920801,+43 800 230230,,https://www.carglass.at
node/8883224675,Baumann Aqua Point,Sanitär,Sanitär- / Klempner,,,,AT,48.2138441,16.3870266,+4312149304,,https://www.aquapoint.at
node/11150194069,Wodoil GmbH,Fahrzeuge,KFZ-Werkstatt,"Hedwiggasse 2, 1020 Wien",1020,Wien,AT,48.216247,16.3912874,+4312183970,,https://wodoil.at/
node/9234080240,Autoinstandsetzung Bieber GmbH,Fahrzeuge,KFZ-Werkstatt,"Graf-Starhemberg-Gasse 33, 1040 Wien",1040,Wien,AT,48.1882456,16.3717298,+4315053482,,https://www.auto-bieber.com/kontakt
node/12856203630,Elektro Polder,Elektrik,Elektriker,"Theobaldgasse 7, 1060 Wien",1060,Wien,AT,48.2005722,16.3607148,+4315875453,,https://www.elektropolder.at
node/8790103154,Stromayer Elektro Service GmbH,Elektrik,Techniker für Haushaltsgeräte,"Strohmayergasse 8, 1060 Wien",1060,Wien,AT,48.192114,16.3405314,+4315961706,,https://www.stromayer.at/
node/13027437404,Peche,Bauen & Renovieren,Steinmetz,"Kolbegasse 40, 1230 Wien",1230,Wien,AT,48.1467486,16.3522607,+4316167250,,https://peche.at/
node/1688917333,Tretton Ges.m.b.H.,Fahrzeuge,KFZ-Werkstatt,Oberlaaer Straße 98,,,AT,48.1385941,16.3954283,+4316885135,,https://www.tretton.at
node/11495480511,Krammer Verglasungen,Fenster & Türen,Glaser,,,,AT,48.1470963,16.2945949,+4318659428,,https://glas-krammer.at/
node/11495490433,Ruczka ZT,Bauen & Renovieren,Architekt,,,,AT,48.1471934,16.2957461,+4318907253,,http://www.ruczka.at/
node/7868114207,STEF-Elektrotechink GmbH,Elektrik,Elektriker,"Laxenburger Straße 49-57/11/2, 1100 Wien",1100,Wien,AT,48.1775116,16.3739709,+4319555021,,https://www.stef.co.at
node/7448591061,GVA Baden,Abriss & Entsorgung,Entsorgung,"Enzesfelder Straße 30, 2552 Hirtenberg",2552,Hirtenberg,AT,47.9302621,16.1877242,,,
node/7448591064,GVA Baden,Abriss & Entsorgung,Entsorgung,"Schulgasse 6, 2552 Hirtenberg",2552,Hirtenberg,AT,47.9322632,16.1798774,,,
node/7448591065,GVA Baden,Abriss & Entsorgung,Entsorgung,"Bahngasse 4, 2552 Hirtenberg",2552,Hirtenberg,AT,47.9301013,16.1759788,,,
node/13415751033,Camo Günter Ctortnik,Fahrzeuge,KFZ-Werkstatt,"Industriestraße 20, 2325",2325,Himberg,AT,48.0779252,16.4504053,+43223584233,,https://www.camo.co.at/
node/9219914870,Hohl Gerhard KFZ- Technik,Fahrzeuge,KFZ-Werkstatt,2540 Bad Vöslau,2540,Bad Vöslau,AT,47.9746957,16.2150468,+43 2252 761 47,,
way/1454169323,WSZ Wagram,Abriss & Entsorgung,Entsorgung,,,,AT,48.4143738,15.8487086,+43227261344,,https://www.gvatulln.at/
way/189268418,Radsport Voch,Fahrzeuge,Fahrradwerkstatt,"Rudolfstraße 5a, 3430",3430,Tulln an der Donau,AT,48.3318438,16.0531811,+43227262278,,https://www.voch.at/
node/697945544,Auto Parisch,Fahrzeuge,KFZ-Werkstatt,"Wiener Straße 21, 2170 Poysdorf",2170,Poysdorf,AT,48.6647475,16.6287039,+4325522668,,https://www.autoparisch.at/
node/8972849431,Fliesen Perl GmbH,Boden & Fliesen,Fliesenleger,,,,AT,47.5272784,16.4729425,+43261245168,,https://www.fliesen-perl.at/
node/13206998101,BestDrive,Fahrzeuge,KFZ-Werkstatt,"Marktgasse 10, 2700",2700,Wiener Neustadt,AT,47.8031786,16.240226,+43262224695,,https://bestdrive.at/
node/9905783618,DMR Garage,Fahrzeuge,KFZ-Werkstatt,"Gewerbepark B17/I Objekt 8, 2524 Teesdorf",2524,Teesdorf,AT,47.964987,16.2803,,,
node/13255541701,Kunststoffcenter-Zenz,Garten & Außenbereich,Garten- & Landschaftsbau,"Neudörfler Straße 72, 2700",2700,Wiener Neustadt,AT,47.8043851,16.2686787,+43262228400,,https://kunststoffcenter.at/
way/484079156,Autotechnik Fangl,Fahrzeuge,KFZ-Werkstatt,2723,2723,,AT,47.8223763,16.0958828,+43263888535,,https://kfz-fangl.at/
way/925836395,Altstoffsammelzentrum,Abriss & Entsorgung,Entsorgung,,,,AT,48.2030726,15.8947082,+43277253170,,https://www.neulengbach.gv.at/system/web/zusatzseite.aspx?detailonr=224766643&menuonr=218306173
node/13143826114,Lagerhaus Werkstätte,Fahrzeuge,KFZ-Werkstatt,,,,AT,48.7871737,15.8056735,+4329488455,,https://lagerhaus.at/hollabrunn-horn/services/a/pkw-fachwerkstatte-weitersfeld
node/2066029584,Renault Sauseng,Fahrzeuge,KFZ-Werkstatt,"Weizerstraße 4, 8044 Weinitzen",8044,Weinitzen,AT,47.140509,15.5238359,+4331323383,,https://www.autohaus-sauseng.at/
way/30587318,Forstinger,Fahrzeuge,KFZ-Werkstatt,"Griesfeldstraße 13, 2351 Wiener Neudorf",2351,Wiener Neudorf,AT,48.0792561,16.3246076,,,
way/30587496,STAHLVERTRIEB Forstner GmbH,Bauen & Renovieren,Metallbau,"IZ-NÖ-Süd Straße 10 Obj. 44, 2353 Guntramsdorf",2353,Guntramsdorf,AT,48.0646139,16.3282467,,,
way/44866623,ARBÖ Traiskirchen,Fahrzeuge,KFZ-Werkstatt,"Karl Adlitzer-Straße 5, 2514 Traiskirchen",2514,Traiskirchen,AT,48.0219977,16.2986227,+43 50 1232300,,
node/4025918702,HUSSLER KFZ - Landtechnik,Fahrzeuge,KFZ-Werkstatt,"Hallersdorf 52, 8561",8561,Söding-Sankt Johann,AT,47.0008232,15.2469624,+433143 32 53,,https://www.hussler.at/
node/9459700857,Pumpen-Förster GmbH,Sanitär,Sanitär- / Klempner,"Sankt-Veiter-Straße 12-18, 8045 Graz",8045,Graz,AT,47.1140811,15.420408,+43316691535,,https://www.foerster.at/
way/62191578,RBT Reifen und Kfz GmbH,Fahrzeuge,KFZ-Werkstatt,"Goethegasse 61, 2340 Mödling",2340,Mödling,AT,48.0820304,16.2967086,,,
way/86594905,Stein Jandl,Bauen & Renovieren,Steinmetz,"Alte Straße 21, 7400 Oberwart",7400,Oberwart,AT,47.2998508,16.2030506,+43335238415,,http://www.steinjandl.at
way/100787050,Bauhof Günselsdorf,Abriss & Entsorgung,Entsorgung,"Franz Zöchling-Straße 1, 2525 Günselsdorf",2525,Günselsdorf,AT,47.9478877,16.2613408,,,
node/9700732791,Bosch Car Service,Fahrzeuge,KFZ-Werkstatt,"Lindegg 36, 8283 Bad Blumau",8283,Bad Blumau,AT,47.1167667,16.008202,+4333857076,,https://deimel-kfz.at
way/129002619,Rupsch GmbH,Sanitär,Sanitär- / Klempner,"Südbahnstraße 5, 2544 Leobersdorf",2544,Leobersdorf,AT,47.9313875,16.2187671,,,
way/136314698,Transportunternehmen A. Wintersteiger,Bauen & Renovieren,Bauunternehmen,"Bahnstraße 22, 2524 Teesdorf",2524,Teesdorf,AT,47.9463055,16.2858404,+43 2253 81470,wintersteiger@gmx.at,
way/136386435,Janits,Umzug & Transport,Transportunternehmen,"Süddruckgasse 8-10, 2512 Traiskirchen",2512,Traiskirchen,AT,47.9857306,16.2871937,,,
way/137097791,Fahrradreparatur Michael Blaha,Fahrzeuge,Fahrradwerkstatt,"Franz Lejeunestraße 16, 2524 Teesdorf",2524,Teesdorf,AT,47.950471,16.2842247,+4369981629699,,
way/983519785,Prattes Installationen GmbH,Sanitär,Sanitär- / Klempner,"Badstraße 1, 8541 Bad Schwanberg",8541,Bad Schwanberg,AT,46.7634525,15.2088133,+4334677655,,https://www.prattes-installationen.at/
node/9970689065,Tischlerei Gassner,Möbel & Einrichtung,Tischler & Schreiner,,,,AT,47.5999756,14.5027352,+4336132556,,https://www.gassner.st/
node/7968629961,Steiner Haustechnik,Sanitär,Sanitär- / Klempner,Hauptstraße 800,,,AT,47.4489239,13.9045035,+43368522300,,https://www.steiner.net/
node/5986635439,rund ums rad,Fahrzeuge,Fahrradwerkstatt,"Italiener Straße 25, 9500 Villach",9500,Villach,AT,46.6096692,13.8433014,+434242219140342,,https://www.sbk.or.at/sport
node/10174521156,D.S.C. de Cillia sports & classics,Fahrzeuge,KFZ-Werkstatt,,,,AT,46.6122276,13.8497099,+43424222574,,https://www.sportsandclassics.at/
way/152195748,Autohaus Hösch,Fahrzeuge,KFZ-Werkstatt,"Wiener Neustädter Straße 130, 2514 Traiskirchen",2514,Traiskirchen,AT,47.9977945,16.2996259,,,
way/153776680,Lagerhaus,Garten & Außenbereich,Garten- & Landschaftsbau,"August-Resch-Straße 4, 2542 Kottingbrunn",2542,Kottingbrunn,AT,47.9558415,16.2204428,,,
node/9910495069,Lack & Design GmbH & Co KG,Fahrzeuge,KFZ-Werkstatt,"Chromstraße 6, 9500 Villach",9500,Villach,AT,46.6071497,13.8715649,+434242311144,,http://www.lack-design.at/
node/9907649084,d-t-s.at,Elektrik,Techniker für Haushaltsgeräte,"Bruno-Kreisky-Straße 33, 9500 Villach",9500,Villach,AT,46.6036898,13.8628392,+434242360630,,https://www.d-t-s.at/
way/166694683,Starkl Quartier,Garten & Außenbereich,Garten- & Landschaftsbau,"Kampstraße 1, 2344 Maria Enzersdorf",2344,Maria Enzersdorf,AT,48.1002525,16.3014153,+43 2236 507222,,
node/725023095,Plasounig Technik GmbH,Fahrzeuge,KFZ-Werkstatt,"Emil-von-Behring-Straße 30, 9500 Villach",9500,Villach,AT,46.6167911,13.8665631,+43424241021,,https://plasounig.at/
node/9910495070,Malerei Freundl Villach,Maler & Tapezierer,Maler & Lackierer,"Chromstraße 3, 9500 Villach",9500,Villach,AT,46.6070224,13.8706351,+43424245554,,https://www.maler-villach.at/
way/1415910395,Elektrotechnik Scheidenberger,Elektrik,Elektriker,"Kreuzner Straße(Feistritz/Dr.) 527, 9710 Feistritz an der Drau",9710,Feistritz an der Drau,AT,46.697052,13.6589954,+4342452591,,https://www.scheidenberger.at/
way/168047875,Kreativgärtnerei Paulitschke,Garten & Außenbereich,Garten- & Landschaftsbau,"Mühlfeldgasse 20, 2351 Wiener Neudorf",2351,Wiener Neudorf,AT,48.0856096,16.3240189,,,
node/9926562655,Tschelisnig Sonnenschutzsysteme GmbH,Fenster & Türen,Sonnenschutz & Markisen,"Gewerbeweg 5, 9241 Wernberg",9241,Wernberg,AT,46.6175143,13.9446682,+43425244934,,https://tschelisnig.at/
node/11397778383,Schranzhofer Installations GmbH,Sanitär,Sanitär- / Klempner,"Sillian 1k, 9920 Sillian",9920,Sillian,AT,46.7453217,12.4062597,+4348426691,,https://www.schranzhofer.eu
node/13002026766,Installations Team,Heizung,Heizungsinstallateur,,,,AT,46.8404852,12.7251506,+43485271190,,https://installations-team.at/
way/1212070671,Elektro-Shop Köck,Elektrik,Techniker für Haushaltsgeräte,,,,AT,48.2155001,16.5078275,+43505635,,https://www.elektroshopkoeck.com/de/
way/186042648,Radits,Sanitär,Sanitär- / Klempner,"Feldstraße 6, 2345 Brunn am Gebirge",2345,Brunn am Gebirge,AT,48.1084067,16.2867594,,,
way/188861964,Kautschek GmbH,Fahrzeuge,KFZ-Werkstatt,"Leobersdorfer Straße 80, 2552 Hirtenberg",2552,Hirtenberg,AT,47.9313001,16.1923686,,,
node/11290176507,Graupp Michael,Dacharbeiten,Schornsteinfeger,"Viaduktbögen 93, 6020 Innsbruck",6020,Innsbruck,AT,47.2733808,11.4078774,+43512570628,,https://www.kaminbau-graupp.at/
node/2462759525,fessler architekten,Bauen & Renovieren,Architekt,,,,AT,47.2620706,11.3980587,+43512583916,,https://archfessler.com
node/8971425895,Opbacher Seefeld,Sanitär,Sanitär- / Klempner,"Münchner Straße 68, 6100 Seefeld in Tirol",6100,Seefeld in Tirol,AT,47.3321722,11.1890653,+4352122427,,https://www.opbacher.at/
way/219051272,Bau- und Möbeltischlerei Steppan,Möbel & Einrichtung,Tischler & Schreiner,"Neugasse 41, 2340 Mödling",2340,Mödling,AT,48.0922793,16.2906461,+43 2236 23110,tischlerei.steppan@aon.at,
node/11301598237,Rauchfangkehrer Trettler,Dacharbeiten,Schornsteinfeger,,,,AT,47.2903047,11.532584,+43522341055,,https://www.trettler-kamin.at
node/11301597036,Rauchfangkehrer Würtenberger,Dacharbeiten,Schornsteinfeger,,,,AT,47.293958,11.5118175,+43522352583,,http://www.rauchfangkehrer-würtenberger.at/Impressum.html?id_menue=157578
node/9357246690,Elektro Larcher GmbH,Elektrik,Elektriker,"Salzbergstraße 86, 6067 Absam",6067,Absam,AT,47.3031192,11.5174392,+43522356657,,https://www.elektro-larcher.at/
way/239482767,Xtreme colors,Fahrzeuge,KFZ-Werkstatt,"Süddruckgasse 18, 2512 Traiskirchen",2512,Traiskirchen,AT,47.9836832,16.2858547,,,
way/239713781,Ford Peschek,Fahrzeuge,KFZ-Werkstatt,"Triester Straße 83-89, 2512 Oeynhausen",2512,Oeynhausen,AT,47.983227,16.290711,,,
way/239733810,2-Rad-Center Baden,Fahrzeuge,Motorradwerkstatt,"Oberwaltersdorfer Straße 210-212, 2512 Tribuswinkel",2512,Tribuswinkel,AT,47.9909884,16.2766757,,,
way/239733812,Lucky Car,Fahrzeuge,KFZ-Werkstatt,"Tattendorfer Gasse 5-15, 2512 Tribuswinkel",2512,Tribuswinkel,AT,47.9897082,16.2763633,,,
node/8128849976,Haselwanter Lydia,Dacharbeiten,Schornsteinfeger,,,,AT,47.3820636,11.7695108,+43524462077,,http://haselwanter.info/
way/243943559,CUBE Store Wien Süd by Multicycle,Fahrzeuge,Fahrradwerkstatt,"Rennweg 87, 2345 Brunn am Gebirge",2345,Brunn am Gebirge,AT,48.1079775,16.3053517,,wien-sued@multicycle.at,
way/248943174,UPsolute Chiptuning,Fahrzeuge,KFZ-Werkstatt,"Gewerbepark B17/II/Straße 1 1, 2524 Teesdorf",2524,Teesdorf,AT,47.9651672,16.2735693,,,
node/11301571651,Rauchfangkehrer Mareiler,Dacharbeiten,Schornsteinfeger,,,,AT,47.3107481,10.9667985,+4352645320,,https://www.mieming.at/Mareiler_Manfred_-_Kaminkehrer
node/4607051088,Tyrol Pneu,Fahrzeuge,KFZ-Werkstatt,,,,AT,47.4879591,12.0685831,+43533273635,,https://www.tyrol-pneu.at/
way/272100672,Kfz-Technik Hermann Leeb,Fahrzeuge,KFZ-Werkstatt,"Flugfeldstraße 63, 2540 Bad Vöslau",2540,Bad Vöslau,AT,47.965706,16.2424355,,,
